start,end,duration_min,state,top_variables,severity
2019-08-18 20:05:00,2019-08-18 20:10:00,10,1,"Cyclone_Outlet_Gas_draft,Cyclone_Inlet_Draft,Cyclone_Gas_Outlet_Temp",1.8835940440822798
2019-08-18 21:10:00,2019-08-18 21:20:00,15,1,"Cyclone_Inlet_Gas_Temp,Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft",1.7478194981689688
2019-08-19 12:45:00,2019-08-19 15:10:00,150,1,"Cyclone_Outlet_Gas_draft,Cyclone_Material_Temp,Cyclone_Inlet_Draft",1.7851533496106775
2019-08-19 15:25:00,2019-08-19 15:30:00,10,1,"Cyclone_Outlet_Gas_draft,Cyclone_Inlet_Draft,Cyclone_Material_Temp",1.5137731418543148
2019-08-19 16:05:00,2019-08-19 16:55:00,55,1,"Cyclone_Outlet_Gas_draft,Cyclone_Gas_Outlet_Temp,Cyclone_Inlet_Gas_Temp",1.8459957965942004
2019-08-19 17:20:00,2019-08-23 21:20:00,6005,0,"Cyclone_Material_Temp,Cyclone_Inlet_Gas_Temp,Cyclone_Inlet_Draft",2.3652191486464114
2019-08-23 11:20:00,2019-08-23 11:25:00,10,1,"Cyclone_Inlet_Gas_Temp,Cyclone_Inlet_Draft,Cyclone_Material_Temp",2.0790819120462003
2019-08-23 21:10:00,2019-08-23 21:25:00,20,2,"Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft,Cyclone_cone_draft",3.1440873676858376
2019-08-26 22:55:00,2019-08-27 00:45:00,115,1,"Cyclone_Outlet_Gas_draft,Cyclone_Gas_Outlet_Temp,Cyclone_Inlet_Draft",1.6775158764807971
2019-08-27 01:50:00,2019-08-27 02:20:00,35,1,"Cyclone_Material_Temp,Cyclone_Outlet_Gas_draft,Cyclone_Inlet_Draft",1.841055779149336
2019-08-30 20:30:00,2019-08-31 00:30:00,245,0,"Cyclone_Material_Temp,Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft",1.9472426677580437
2019-08-31 00:20:00,2019-08-31 00:40:00,25,2,"Cyclone_Material_Temp,Cyclone_Gas_Outlet_Temp,Cyclone_Inlet_Gas_Temp",1.6044303813686822
2019-08-31 04:40:00,2019-08-31 05:40:00,65,0,"Cyclone_Outlet_Gas_draft,Cyclone_Inlet_Draft,Cyclone_cone_draft",3.0309002947007375
2019-09-01 13:15:00,2019-09-01 13:35:00,25,0,"Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft,Cyclone_Material_Temp",2.7275683496968366
2019-09-02 21:45:00,2019-09-02 21:50:00,10,0,"Cyclone_Material_Temp,Cyclone_cone_draft,Cyclone_Outlet_Gas_draft",1.836760685269957
2019-09-08 17:20:00,2019-09-08 17:50:00,35,1,"Cyclone_Material_Temp,Cyclone_Outlet_Gas_draft,Cyclone_Inlet_Draft",1.8920136714805285
2019-09-11 17:20:00,2019-09-11 17:35:00,20,1,"Cyclone_Material_Temp,Cyclone_Gas_Outlet_Temp,Cyclone_Outlet_Gas_draft",1.7836174822498991
2019-09-14 07:10:00,2019-09-14 07:20:00,15,3,"Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft,Cyclone_cone_draft",2.287828275859832
2019-10-27 06:15:00,2019-10-27 06:30:00,20,4,"Cyclone_Gas_Outlet_Temp,Cyclone_Inlet_Gas_Temp,Cyclone_Material_Temp",1.4172338176437755
2019-11-01 17:15:00,2019-11-01 17:30:00,20,0,"Cyclone_Outlet_Gas_draft,Cyclone_Inlet_Gas_Temp,Cyclone_Inlet_Draft",1.8521508664880104
2019-11-03 15:35:00,2019-11-03 15:40:00,10,0,"Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft,Cyclone_cone_draft",1.7259103764001482
2019-11-03 20:35:00,2019-11-03 21:00:00,30,0,"Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft,Cyclone_Inlet_Gas_Temp",1.6482399978704085
2019-11-04 01:20:00,2019-11-04 01:25:00,10,2,"Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft,Cyclone_Inlet_Gas_Temp",1.7714635273529893
2019-11-04 18:35:00,2019-11-04 18:45:00,15,0,"Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft,Cyclone_Inlet_Gas_Temp",1.5748378835853274
2019-11-04 19:05:00,2019-11-04 19:15:00,15,0,"Cyclone_Inlet_Draft,Cyclone_Inlet_Gas_Temp,Cyclone_Gas_Outlet_Temp",1.901847018683038
2019-11-05 00:20:00,2019-11-05 00:40:00,25,0,"Cyclone_Inlet_Gas_Temp,Cyclone_Inlet_Draft,Cyclone_Gas_Outlet_Temp",1.8565392689322007
2019-11-05 20:30:00,2019-11-05 20:55:00,30,0,"Cyclone_Inlet_Draft,Cyclone_Inlet_Gas_Temp,Cyclone_Outlet_Gas_draft",2.1996454100917906
2019-11-05 20:40:00,2019-11-05 21:15:00,40,2,"Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft,Cyclone_Inlet_Gas_Temp",1.7841046249455246
2019-11-05 22:35:00,2019-11-05 23:05:00,35,2,"Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft,Cyclone_Inlet_Gas_Temp",1.6541307661448557
2019-11-05 23:55:00,2019-11-06 00:00:00,10,2,"Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft,Cyclone_Inlet_Gas_Temp",1.6350047405102643
2019-11-06 00:55:00,2019-11-06 01:55:00,65,2,"Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft,Cyclone_Inlet_Gas_Temp",1.777354327409557
2019-11-06 02:55:00,2019-11-06 05:05:00,135,2,"Cyclone_Inlet_Draft,Cyclone_Inlet_Gas_Temp,Cyclone_Outlet_Gas_draft",1.886885910651691
2019-11-06 05:20:00,2019-11-06 12:25:00,430,2,"Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft,Cyclone_Inlet_Gas_Temp",2.0842245724099127
2019-11-07 02:10:00,2019-11-07 02:15:00,10,0,"Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft,Cyclone_Inlet_Gas_Temp",1.7427501229733038
2019-11-07 17:35:00,2019-11-07 17:45:00,15,0,"Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft,Cyclone_Inlet_Gas_Temp",1.849692174884396
2019-11-08 14:15:00,2019-11-08 14:30:00,20,0,"Cyclone_Inlet_Draft,Cyclone_Inlet_Gas_Temp,Cyclone_Outlet_Gas_draft",2.9718373135433693
2019-11-08 14:35:00,2019-11-08 14:50:00,20,2,"Cyclone_Inlet_Gas_Temp,Cyclone_Material_Temp,Cyclone_Inlet_Draft",1.9867910092942058
2019-11-09 13:30:00,2019-11-09 13:35:00,10,0,"Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft,Cyclone_Inlet_Gas_Temp",2.4121774249698924
2019-11-10 10:55:00,2019-11-10 11:00:00,10,2,"Cyclone_Inlet_Gas_Temp,Cyclone_cone_draft,Cyclone_Material_Temp",1.8907566233731055
2019-11-10 11:20:00,2019-11-10 11:25:00,10,2,"Cyclone_Inlet_Gas_Temp,Cyclone_cone_draft,Cyclone_Material_Temp",1.9280736383155064
2019-11-11 16:05:00,2019-11-11 16:15:00,15,0,"Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft,Cyclone_Gas_Outlet_Temp",2.790310394398982
2019-11-14 03:55:00,2019-11-14 04:00:00,10,2,"Cyclone_Inlet_Draft,Cyclone_cone_draft,Cyclone_Outlet_Gas_draft",2.940818981336191
2019-11-14 22:05:00,2019-11-14 22:25:00,25,2,"Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft,Cyclone_Gas_Outlet_Temp",2.174296188507094
2019-11-15 06:05:00,2019-11-15 06:10:00,10,2,"Cyclone_cone_draft,Cyclone_Gas_Outlet_Temp,Cyclone_Inlet_Gas_Temp",1.7955889095240887
2019-11-15 06:30:00,2019-11-15 06:40:00,15,2,"Cyclone_cone_draft,Cyclone_Gas_Outlet_Temp,Cyclone_Inlet_Gas_Temp",1.7590287012386998
2019-11-17 11:55:00,2019-11-17 12:00:00,10,0,"Cyclone_Inlet_Gas_Temp,Cyclone_Material_Temp,Cyclone_Gas_Outlet_Temp",1.585019171322503
2019-11-17 15:25:00,2019-11-17 15:30:00,10,0,"Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft,Cyclone_cone_draft",2.698144411086689
2019-11-19 00:40:00,2019-11-19 00:50:00,15,0,"Cyclone_Outlet_Gas_draft,Cyclone_Inlet_Gas_Temp,Cyclone_Inlet_Draft",2.599121715138374
2019-11-20 13:30:00,2019-11-20 13:40:00,15,2,"Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft,Cyclone_Material_Temp",1.8014625309968864
2019-11-20 14:05:00,2019-11-20 14:10:00,10,2,"Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft,Cyclone_cone_draft",1.785259093790031
2019-11-24 07:30:00,2019-11-24 08:00:00,35,1,"Cyclone_cone_draft,Cyclone_Inlet_Gas_Temp,Cyclone_Inlet_Draft",1.8710419241053178
2019-11-24 08:10:00,2019-11-24 08:20:00,15,3,"Cyclone_cone_draft,Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft",1.8900230895175687
2019-11-25 09:10:00,2019-11-25 09:50:00,45,1,"Cyclone_cone_draft,Cyclone_Inlet_Gas_Temp,Cyclone_Inlet_Draft",1.9912736257855423
2019-11-26 06:30:00,2019-11-26 06:35:00,10,1,"Cyclone_Inlet_Gas_Temp,Cyclone_cone_draft,Cyclone_Gas_Outlet_Temp",1.9621786560876435
2019-11-26 13:40:00,2019-11-26 14:10:00,35,1,"Cyclone_cone_draft,Cyclone_Inlet_Gas_Temp,Cyclone_Inlet_Draft",1.9545113434801313
2019-11-26 14:25:00,2019-11-26 14:40:00,20,1,"Cyclone_Inlet_Gas_Temp,Cyclone_cone_draft,Cyclone_Inlet_Draft",1.9308601331940098
2019-11-28 13:35:00,2019-11-28 15:00:00,90,1,"Cyclone_Inlet_Gas_Temp,Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft",2.9497556737285637
2019-12-25 03:35:00,2019-12-25 03:50:00,20,4,"Cyclone_Material_Temp,Cyclone_Inlet_Gas_Temp,Cyclone_Inlet_Draft",1.3774808619797358
2019-12-25 04:05:00,2019-12-25 04:20:00,20,4,"Cyclone_Material_Temp,Cyclone_Inlet_Gas_Temp,Cyclone_Inlet_Draft",1.3212623010526188
2019-12-28 16:05:00,2019-12-28 16:10:00,10,3,"Cyclone_Gas_Outlet_Temp,Cyclone_cone_draft,Cyclone_Inlet_Gas_Temp",2.77905525391739
2020-01-14 01:40:00,2020-01-14 01:45:00,10,0,"Cyclone_Inlet_Gas_Temp,Cyclone_Gas_Outlet_Temp,Cyclone_Material_Temp",1.8683847079120846
2020-01-14 03:15:00,2020-01-14 03:25:00,15,0,"Cyclone_Inlet_Gas_Temp,Cyclone_Gas_Outlet_Temp,Cyclone_Material_Temp",1.7743870275960782
2020-01-16 13:05:00,2020-01-16 13:15:00,15,0,"Cyclone_Outlet_Gas_draft,Cyclone_Inlet_Draft,Cyclone_cone_draft",1.8677968902076476
2020-01-18 09:35:00,2020-01-18 09:45:00,15,0,"Cyclone_Inlet_Gas_Temp,Cyclone_Outlet_Gas_draft,Cyclone_Inlet_Draft",2.226670730713753
2020-01-20 17:40:00,2020-01-20 17:45:00,10,2,"Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft,Cyclone_cone_draft",1.8136227385282269
2020-01-27 10:20:00,2020-01-27 10:40:00,25,0,"Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft,Cyclone_cone_draft",1.839801105623162
2020-01-27 11:50:00,2020-01-27 12:00:00,15,0,"Cyclone_Inlet_Draft,Cyclone_Inlet_Gas_Temp,Cyclone_Outlet_Gas_draft",1.6926414870793718
2020-01-29 03:15:00,2020-01-29 03:30:00,20,4,"Cyclone_Material_Temp,Cyclone_cone_draft,Cyclone_Outlet_Gas_draft",1.3728279912468855
2020-01-29 04:45:00,2020-01-29 05:05:00,25,4,"Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft,Cyclone_cone_draft",1.5943483045633888
2020-02-05 11:15:00,2020-02-05 11:20:00,10,1,"Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft,Cyclone_cone_draft",1.3410591860849805
2020-02-05 11:55:00,2020-02-05 12:25:00,35,1,"Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft,Cyclone_cone_draft",1.493016220846189
2020-02-14 09:25:00,2020-02-14 09:30:00,10,0,"Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft,Cyclone_cone_draft",1.6801889242088288
2020-02-14 09:45:00,2020-02-14 09:55:00,15,0,"Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft,Cyclone_cone_draft",1.6015289868282299
2020-02-14 14:25:00,2020-02-14 14:45:00,25,0,"Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft,Cyclone_Material_Temp",1.6864374407102887
2020-02-14 21:20:00,2020-02-14 21:25:00,10,0,"Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft,Cyclone_Material_Temp",1.6934466366678362
2020-02-15 22:20:00,2020-02-15 22:45:00,30,0,"Cyclone_Outlet_Gas_draft,Cyclone_Inlet_Draft,Cyclone_Inlet_Gas_Temp",1.8574357351477027
2020-02-15 23:00:00,2020-02-15 23:15:00,20,0,"Cyclone_Outlet_Gas_draft,Cyclone_Inlet_Draft,Cyclone_cone_draft",1.7654452600637702
2020-02-16 00:25:00,2020-02-16 00:30:00,10,0,"Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft,Cyclone_cone_draft",2.1819328182229514
2020-02-16 00:45:00,2020-02-16 01:05:00,25,0,"Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft,Cyclone_cone_draft",2.163239856660842
2020-02-17 15:35:00,2020-02-17 15:45:00,15,0,"Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft,Cyclone_Material_Temp",1.648261502526423
2020-02-17 17:35:00,2020-02-17 18:45:00,75,0,"Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft,Cyclone_cone_draft",2.0611334917269852
2020-02-17 20:50:00,2020-02-17 21:05:00,20,0,"Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft,Cyclone_cone_draft",1.8332179058564577
2020-02-18 00:50:00,2020-02-18 03:40:00,175,0,"Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft,Cyclone_cone_draft",1.9767045416221087
2020-02-18 03:55:00,2020-02-18 04:05:00,15,0,"Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft,Cyclone_cone_draft",1.7460113737346559
2020-02-18 04:30:00,2020-02-18 05:20:00,55,0,"Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft,Cyclone_cone_draft",1.7370255192756343
2020-02-18 05:35:00,2020-02-18 05:45:00,15,0,"Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft,Cyclone_cone_draft",1.666637460239519
2020-02-18 06:45:00,2020-02-18 07:15:00,35,0,"Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft,Cyclone_Inlet_Gas_Temp",1.6762936337475285
2020-02-18 15:30:00,2020-02-18 15:40:00,15,0,"Cyclone_Inlet_Draft,Cyclone_Inlet_Gas_Temp,Cyclone_Outlet_Gas_draft",1.6283189192257577
2020-02-18 16:00:00,2020-02-18 17:45:00,110,0,"Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft,Cyclone_Inlet_Gas_Temp",1.8179513641400502
2020-02-18 18:05:00,2020-02-18 18:15:00,15,0,"Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft,Cyclone_Gas_Outlet_Temp",1.4667889649609327
2020-02-18 19:05:00,2020-02-18 19:15:00,15,0,"Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft,Cyclone_Inlet_Gas_Temp",1.7649842547190804
2020-02-18 19:30:00,2020-02-18 19:45:00,20,0,"Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft,Cyclone_Inlet_Gas_Temp",1.683764504035641
2020-02-18 20:00:00,2020-02-18 23:30:00,215,0,"Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft,Cyclone_cone_draft",1.788892701835673
2020-02-18 23:45:00,2020-02-19 00:35:00,55,0,"Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft,Cyclone_cone_draft",2.112464080569804
2020-02-19 01:30:00,2020-02-19 01:35:00,10,0,"Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft,Cyclone_Inlet_Gas_Temp",1.7422615797859773
2020-02-19 03:50:00,2020-02-19 03:55:00,10,0,"Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft,Cyclone_Gas_Outlet_Temp",1.799116809949627
2020-02-19 14:20:00,2020-02-19 14:25:00,10,0,"Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft,Cyclone_Inlet_Gas_Temp",1.6481979431324396
2020-02-20 10:05:00,2020-02-20 10:15:00,15,0,"Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft,Cyclone_Inlet_Gas_Temp",1.337142180131629
2020-02-20 17:40:00,2020-02-20 17:45:00,10,0,"Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft,Cyclone_Inlet_Gas_Temp",1.93940119304777
2020-02-20 18:00:00,2020-02-20 18:20:00,25,0,"Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft,Cyclone_Inlet_Gas_Temp",1.8376640736818255
2020-02-27 16:15:00,2020-02-27 16:30:00,20,0,"Cyclone_cone_draft,Cyclone_Inlet_Gas_Temp,Cyclone_Material_Temp",1.6412885309978282
2020-03-02 17:20:00,2020-03-02 17:25:00,10,0,"Cyclone_Outlet_Gas_draft,Cyclone_Inlet_Draft,Cyclone_cone_draft",3.5552234319944067
2020-03-07 15:00:00,2020-03-07 15:20:00,25,0,"Cyclone_Material_Temp,Cyclone_Outlet_Gas_draft,Cyclone_Inlet_Draft",1.8114563875070606
2020-03-07 16:15:00,2020-03-07 17:05:00,55,0,"Cyclone_Material_Temp,Cyclone_Outlet_Gas_draft,Cyclone_Inlet_Draft",1.6406501571114245
2020-03-07 20:10:00,2020-03-07 20:25:00,20,0,"Cyclone_Material_Temp,Cyclone_Outlet_Gas_draft,Cyclone_Inlet_Draft",1.6413970564894302
2020-03-07 20:55:00,2020-03-07 21:05:00,15,0,"Cyclone_Material_Temp,Cyclone_Outlet_Gas_draft,Cyclone_Inlet_Draft",1.7205041639097036
2020-03-07 21:25:00,2020-03-07 23:10:00,110,0,"Cyclone_Material_Temp,Cyclone_Outlet_Gas_draft,Cyclone_Inlet_Draft",1.6539408523676713
2020-03-07 23:25:00,2020-03-07 23:40:00,20,0,"Cyclone_Material_Temp,Cyclone_Outlet_Gas_draft,Cyclone_Inlet_Draft",1.6449837006203054
2020-03-08 00:50:00,2020-03-08 01:10:00,25,0,"Cyclone_Material_Temp,Cyclone_Outlet_Gas_draft,Cyclone_Inlet_Draft",1.5680919048379207
2020-03-08 01:55:00,2020-03-08 02:50:00,60,0,"Cyclone_Material_Temp,Cyclone_Outlet_Gas_draft,Cyclone_Inlet_Draft",1.6495307515178776
2020-03-08 03:20:00,2020-03-08 03:30:00,15,0,"Cyclone_Material_Temp,Cyclone_Outlet_Gas_draft,Cyclone_Inlet_Draft",1.5848945356242379
2020-03-08 03:45:00,2020-03-08 03:55:00,15,0,"Cyclone_Material_Temp,Cyclone_Outlet_Gas_draft,Cyclone_Inlet_Draft",1.647286931988089
2020-03-08 05:45:00,2020-03-08 05:50:00,10,0,"Cyclone_Material_Temp,Cyclone_Outlet_Gas_draft,Cyclone_Inlet_Draft",1.549953264279267
2020-03-08 06:05:00,2020-03-08 06:30:00,30,0,"Cyclone_Material_Temp,Cyclone_Outlet_Gas_draft,Cyclone_Inlet_Draft",1.6163641147890615
2020-03-08 07:00:00,2020-03-08 07:55:00,60,0,"Cyclone_Material_Temp,Cyclone_Outlet_Gas_draft,Cyclone_Inlet_Draft",1.759060161000385
2020-03-12 11:35:00,2020-03-12 11:40:00,10,0,"Cyclone_Outlet_Gas_draft,Cyclone_Inlet_Draft,Cyclone_cone_draft",1.6362476499315264
2020-03-12 13:30:00,2020-03-12 13:35:00,10,0,"Cyclone_Outlet_Gas_draft,Cyclone_Inlet_Draft,Cyclone_cone_draft",1.445233805286964
2020-03-13 05:45:00,2020-03-13 05:50:00,10,0,"Cyclone_Inlet_Gas_Temp,Cyclone_Gas_Outlet_Temp,Cyclone_Outlet_Gas_draft",2.2728957126644844
2020-03-22 15:05:00,2020-03-22 15:20:00,20,0,"Cyclone_Material_Temp,Cyclone_Inlet_Draft,Cyclone_Gas_Outlet_Temp",1.8538814413631688
2020-03-22 15:35:00,2020-03-22 16:25:00,55,0,"Cyclone_Gas_Outlet_Temp,Cyclone_Material_Temp,Cyclone_Inlet_Gas_Temp",1.9025798205818942
2020-03-22 16:30:00,2020-03-22 17:00:00,35,2,"Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft,Cyclone_cone_draft",1.9394402886140856
2020-03-22 17:30:00,2020-03-22 17:40:00,15,2,"Cyclone_Inlet_Draft,Cyclone_cone_draft,Cyclone_Outlet_Gas_draft",1.6631111311650855
2020-05-02 06:35:00,2020-05-02 14:50:00,500,1,"Cyclone_Gas_Outlet_Temp,Cyclone_Inlet_Draft,Cyclone_Inlet_Gas_Temp",1.8560790051733458
2020-05-04 14:45:00,2020-05-04 14:50:00,10,1,"Cyclone_Inlet_Gas_Temp,Cyclone_Gas_Outlet_Temp,Cyclone_Material_Temp",3.0011046698249024
2020-05-05 16:45:00,2020-05-05 16:55:00,15,3,"Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft,Cyclone_cone_draft",2.1593936169922627
2020-05-10 02:00:00,2020-05-10 02:05:00,10,0,"Cyclone_Outlet_Gas_draft,Cyclone_Inlet_Draft,Cyclone_Inlet_Gas_Temp",2.479706484952279
2020-05-17 21:15:00,2020-05-17 21:25:00,15,4,"Cyclone_Gas_Outlet_Temp,Cyclone_Material_Temp,Cyclone_Inlet_Gas_Temp",1.3156518831482782
2020-05-27 15:10:00,2020-05-27 15:25:00,20,3,"Cyclone_Inlet_Draft,Cyclone_Inlet_Gas_Temp,Cyclone_Gas_Outlet_Temp",1.7380008461118583
2020-05-28 01:35:00,2020-05-28 04:20:00,170,3,"Cyclone_Gas_Outlet_Temp,Cyclone_Inlet_Gas_Temp,Cyclone_cone_draft",2.208505407186079
2020-05-28 07:20:00,2020-05-28 07:30:00,15,3,"Cyclone_Inlet_Draft,Cyclone_Gas_Outlet_Temp,Cyclone_Inlet_Gas_Temp",2.1789136593461667
2020-05-30 15:10:00,2020-05-30 15:15:00,10,3,"Cyclone_Inlet_Draft,Cyclone_Gas_Outlet_Temp,Cyclone_Inlet_Gas_Temp",1.8730045940078728
2020-06-30 15:15:00,2020-06-30 15:30:00,20,0,"Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft,Cyclone_cone_draft",1.5823290296834245
2020-07-06 19:30:00,2020-07-06 19:50:00,25,2,"Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft,Cyclone_cone_draft",1.6116381857050588
2020-07-07 10:15:00,2020-07-07 11:30:00,80,2,"Cyclone_Inlet_Draft,Cyclone_cone_draft,Cyclone_Outlet_Gas_draft",1.6728319106895881
2020-07-09 11:35:00,2020-07-09 11:45:00,15,0,"Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft,Cyclone_cone_draft",1.8082094320408058
2020-07-18 13:00:00,2020-07-18 13:05:00,10,0,"Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft,Cyclone_cone_draft",4.39519985282588
2020-07-19 04:45:00,2020-07-19 04:50:00,10,0,"Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft,Cyclone_Material_Temp",4.126002487724924
2020-07-19 11:25:00,2020-07-19 11:35:00,15,3,"Cyclone_Gas_Outlet_Temp,Cyclone_Material_Temp,Cyclone_Inlet_Draft",2.1513680556411052
2020-07-19 23:35:00,2020-07-19 23:40:00,10,0,"Cyclone_Outlet_Gas_draft,Cyclone_Inlet_Draft,Cyclone_Material_Temp",2.009317923724948
2020-07-21 00:10:00,2020-07-21 00:20:00,15,0,"Cyclone_Outlet_Gas_draft,Cyclone_Inlet_Draft,Cyclone_cone_draft",1.8876854686731772
2020-07-21 03:55:00,2020-07-21 04:00:00,10,0,"Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft,Cyclone_cone_draft",1.6828841108914216
2020-07-21 04:55:00,2020-07-21 05:00:00,10,0,"Cyclone_Outlet_Gas_draft,Cyclone_Inlet_Draft,Cyclone_Material_Temp",1.8929423859364551
2020-07-21 05:25:00,2020-07-21 05:30:00,10,0,"Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft,Cyclone_cone_draft",1.6887838627764786
2020-07-21 16:25:00,2020-07-21 18:00:00,100,0,"Cyclone_Outlet_Gas_draft,Cyclone_Inlet_Draft,Cyclone_Material_Temp",2.0575662799774257
2020-07-26 15:20:00,2020-07-26 15:40:00,25,4,"Cyclone_cone_draft,Cyclone_Inlet_Draft,Cyclone_Outlet_Gas_draft",1.2849173333967308
2020-07-27 17:55:00,2020-07-27 18:00:00,10,2,"Cyclone_Outlet_Gas_draft,Cyclone_cone_draft,Cyclone_Inlet_Draft",3.1192170614229404
2020-07-28 09:50:00,2020-07-28 09:55:00,10,2,"Cyclone_Material_Temp,Cyclone_Gas_Outlet_Temp,Cyclone_Inlet_Gas_Temp",1.7892663647560028
2020-08-05 16:45:00,2020-08-05 17:10:00,30,1,"Cyclone_Outlet_Gas_draft,Cyclone_Inlet_Draft,Cyclone_cone_draft",1.6822318598144033
